man	0.105426133149
something	0.061509534135
woman	0.0530982700861
dog	0.0519564572714
people	0.0486333278605
act	0.044465953871
path	0.0324714319758
bulb	0.0276432565003
battery	0.0262871248379
girl	0.0259966160816
boy	0.0253065476595
child	0.0227613731566
water	0.022482694116
group	0.0188406457399
shirt	0.0187288401949
time	0.0183047297797
terminal	0.0172703131466
person	0.0170327959212
state	0.016842326378
frame	0.0146855855625
year	0.0142436873528
street	0.0137810424987
someone	0.0126857266667
front	0.0126205637454
gap	0.0120549539625
word	0.0112920537616
thing	0.0110456792516
day	0.0108023252584
attack	0.0102938378731
part	0.00963548760184
grass	0.00961584891536
ball	0.00958962853557
way	0.00958893801307
place	0.00953585432083
snow	0.0092958971909
entity	0.0086387434555
beach	0.00842510315219
field	0.00839750765676
talk	0.00824242921975
stock	0.00822546268653
building	0.00819906536329
election	0.00818459673942
car	0.00782224256664
city	0.00753313326816
company	0.00746350320727
police	0.00745078835982
area	0.00742450570468
soldier	0.00731205198269
president	0.00727775268718
body	0.00715800449112
switch	0.00710312051474
food	0.00700291597408
strike	0.00687748082228
force	0.00684650962598
hat	0.00681656329518
tree	0.00679858218734
hand	0.00678902084036
work	0.00675037569049
activity	0.00667223270115
kid	0.00667040617956
picture	0.00664787857908
cause	0.00649268268916
action	0.00632281795957
case	0.00629149270331
home	0.00627654930995
government	0.00622225127989
event	0.006216871248
player	0.00620223594013
number	0.00612071677757
bike	0.00604334626998
game	0.00596476206464
unit	0.00596262151313
country	0.00580856714318
life	0.0057778888498
mouth	0.00576146875472
coffee	0.00573432164619
answer	0.00572934252687
product	0.00571708376687
position	0.0057022040078
question	0.00567686666351
friend	0.00565683103822
side	0.00564948356459
rock	0.00562681289265
pct	0.00551346311146
order	0.00542840934206
air	0.00542447403201
other	0.00537153611151
camera	0.00535182558088
store	0.00535112708177
circuit	0.00532195914687
jacket	0.00530875802023
price	0.00527253007605
fire	0.00521159051672
point	0.00519900747091
tea	0.00515753589357
house	0.00515718504443
top	0.00512278111393
quality	0.00511958005092
race	0.00507904901369
crowd	0.00506632415345
death	0.00502940433736
bomb	0.00502364639715
park	0.00501915086519
object	0.00499325498939
money	0.00497940826118
member	0.00497020250752
lot	0.00495888650867
ground	0.00493620868163
table	0.0049231682991
dlr	0.00487465181058
worker	0.00486793215922
wall	0.00481706823598
problem	0.00480162190516
road	0.00479919828215
share	0.00478436828346
site	0.00477458914389
computer	0.00473069333464
family	0.00470898473159
couple	0.00470643064126
crash	0.00469478140153
flavor	0.00468082264386
cat	0.0046386349371
background	0.00460443159379
type	0.00456537905858
guy	0.00453378494399
plane	0.00452496414333
lady	0.00450943248738
world	0.00443681194207
surface	0.00441861644869
hair	0.00440611902769
protest	0.00440403338161
end	0.00439580215665
arm	0.00437218510463
location	0.00435551626117
head	0.00429872599707
taste	0.00428183523589
purpose	0.00424747066493
line	0.0041879160717
sign	0.00418196113239
pool	0.00416949735036
form	0.0041424109487
baby	0.00414071338029
sand	0.00413867920323
horse	0.00411001313732
standing	0.00410026337359
name	0.00409619458369
shooting	0.00408262359475
use	0.00407784907249
rate	0.00407773869341
system	0.00400126017544
soccer	0.00399435969405
court	0.00398654471076
room	0.00396694722449
vote	0.00395499854262
law	0.00394251633394
sidewalk	0.00394142894168
school	0.00391695052122
dress	0.00391688096225
power	0.00386570184883
amount	0.00385099943672
boat	0.00384003231681
service	0.0038109218931
month	0.0038035913246
market	0.00376962341469
information	0.00376831448724
source	0.00376224866051
train	0.00376118412268
website	0.00376073467636
mountain	0.00374412265745
blast	0.00371937442646
face	0.00371728668123
condition	0.00369418608406
bar	0.00368270789136
internet	0.00367759706283
night	0.00366644772528
glass	0.0036533773479
ride	0.00365153653179
energy	0.00365049540853
%	0.00364514733259
suit	0.00363671243093
process	0.00361198830049
period	0.00360498729865
chair	0.00358915006239
bank	0.0035876058073
course	0.00358186071646
team	0.00356801374415
a	0.0035616098718
issue	0.00354637075815
reason	0.00354183472911
clash	0.00353849842806
board	0.00351687318873
effect	0.00346799531634
plant	0.0034568772485
party	0.00344588451248
oil	0.00343565566492
center	0.00343333020529
term	0.00342561446268
account	0.00341509743504
heat	0.00340043485857
piece	0.00337179446374
kind	0.0033583316716
river	0.00334978440274
deal	0.00334807457698
football	0.003333391625
communication	0.00332573509442
troops	0.00329504307683
war	0.00329298422185
book	0.00328041036908
rebel	0.00327448481612
fact	0.00327244953201
office	0.00326391658009
quake	0.00324133314863
wave	0.00323721400867
degree	0.00323023021678
leader	0.00320896073681
result	0.00320621521163
record	0.00320529993347
rule	0.00316347459644
week	0.00314663035693
bench	0.00313064079529
chocolate	0.00312047742186
material	0.00310379654987
size	0.0031011820413
change	0.00307691385962
example	0.00306810333765
guitar	0.00305867763797
idea	0.00305327642365
box	0.00304763768869
stage	0.00303551318798
drink	0.00302155748662
agent	0.00298350316875
today	0.00297218619212
shorts	0.00295668613834
construction	0.00294783377126
bus	0.00292769127369
official	0.00292570626331
bicycle	0.0029232255558
drone	0.00290483256966
theme	0.00290178006046
toy	0.00289584186933
difference	0.0028851509601
item	0.00288225944419
charge	0.00287307885328
bag	0.00285496063839
massacre	0.00284992732381
anything	0.00284852982984
baseball	0.0028352029625
town	0.00283434841428
marriage	0.00283432945795
meaning	0.00282555255714
language	0.00282281229319
theory	0.00281927640126
individual	0.00281826712898
ocean	0.00280992707272
aid	0.00279244949439
student	0.00279039482166
yesterday	0.00278551532033
pants	0.00278484128899
anyone	0.00277666940492
stick	0.00276300989117
land	0.002762039709
note	0.00276147169085
noun	0.00275710823875
church	0.00275185893053
job	0.00274957290433
step	0.00274911192101
sugar	0.00274909195605
minister	0.00273228118671
victim	0.00272700212538
plan	0.00271849826725
opposition	0.00270249373985
peace	0.00269821551136
security	0.00268862585387
band	0.00268643454771
nothing	0.00267932694333
star	0.00266985301863
tennis	0.00265921937154
dirt	0.00264463935794
one	0.00264119707337
ice	0.00264058573383
animal	0.00263046537006
jeans	0.00262000781194
goal	0.00261265239877
move	0.00259460357365
report	0.00259365242312
storm	0.00259286492802
contact	0.00257620238244
text	0.00257402280286
role	0.00257018222715
track	0.00256897801428
cup	0.00256651012952
wife	0.00251649077323
connection	0.00251556772824
claim	0.00250679082744
phone	0.00250621519838
rocket	0.00249532813404
light	0.00249243399096
prisoner	0.00248869221663
testing	0.00248691099476
color	0.00247423410127
bit	0.0024670181953
trick	0.00246545269206
window	0.00246373398371
situation	0.00245881224593
reaction	0.00245628358143
instrument	0.0024449708999
speaker	0.0024427281783
space	0.00244264362133
view	0.00242879077746
program	0.00242624648265
restaurant	0.00242596656826
direction	0.002418803004
control	0.00240732188395
voltage	0.00239020638913
flower	0.00238948702512
back	0.00238490376499
trial	0.00237612691775
violence	0.00236667158891
interest	0.00234951864386
gas	0.00234602382703
coat	0.00234596762086
hole	0.00234101789771
support	0.00233824598992
video	0.00232817727033
music	0.0023194632127
shop	0.00231240178668
quantity	0.00229671328637
murder	0.00228949146474
fish	0.00228845054996
protester	0.00227148338366
meeting	0.00224856971608
floor	0.00224845721089
page	0.00224484564458
thanks	0.0022399988991
study	0.00223215889494
hour	0.00223042327196
militant	0.00222736439727
cap	0.00222027540032
activist	0.002218947258
bottle	0.00221712284221
cookie	0.00221420149114
operation	0.00221156909651
distance	0.00220452689485
sale	0.00218886708688
value	0.00218019786267
loss	0.00216864264546
experience	0.00216634012363
sanction	0.00216501118712
component	0.00215850888857
health	0.00215582309599
bill	0.00215336344609
property	0.00214727233786
thousand	0.0021468200525
possession	0.00214196300909
set	0.00213675092339
uniform	0.00212755248076
species	0.00211856417559
level	0.00211763926757
sea	0.00210965048087
tan	0.00210861599148
skateboard	0.00210170282638
right	0.00209600899611
helmet	0.00209540861525
flag	0.00208699612133
army	0.00208292795538
son	0.00207584968132
growth	0.00207568994154
basketball	0.00206620911429
datum	0.00206426834318
temperature	0.00206413472432
weapon	0.00204397848121
return	0.00204335032094
option	0.00204221960755
date	0.00203805268054
bomber	0.00203412113477
development	0.00202888316847
benefit	0.00201920169694
business	0.00201670538189
bombing	0.00201534409593
class	0.0020108586811
owner	0.00200764550828
eye	0.00199746383822
leg	0.00199532657635
airport	0.00199012761716
history	0.00198873582203
hill	0.00198837428538
egg	0.00198028273052
suicide	0.00197795155667
wood	0.00197737932896
cost	0.0019692157509
lake	0.00196240057895
foot	0.001956270197
search	0.00195040513262
authority	0.0019363827499
topic	0.00193593046455
toll	0.00192825635756
tooth	0.00192597537752
poll	0.00192401548579
tourist	0.00191104561094
section	0.00190959237257
truck	0.00190802638726
t-shirt	0.00190261396418
middle	0.0018952357456
art	0.00189378312625
debt	0.00188795188305
manner	0.0018859445185
help	0.00187998666722
vehicle	0.00187482008377
shape	0.00186694018686
swing	0.00186166087922
bird	0.00186040102314
sense	0.00185771215081
factor	0.00185538611977
coast	0.00185409493547
protein	0.00184137125265
paper	0.00183909835648
machine	0.00183579932556
chemical	0.00182805832279
region	0.00182022708773
capital	0.00182022708773
customer	0.00181621625885
competition	0.00181451691777
edge	0.00181258823269
doctor	0.00181153704273
bed	0.00181010482868
brand	0.00180705287192
base	0.00180583519204
test	0.0017950507648
trade	0.00178730156292
mother	0.0017768128766
clothing	0.00177366091618
means	0.00177292693427
sunglass	0.00177286190049
hospital	0.00176847154655
agreement	0.00176710306375
tax	0.00175706183069
fence	0.00175630777212
ship	0.00175102734166
meat	0.00174682839488
adult	0.0017412290135
model	0.00174106579982
observation	0.00174094707521
visit	0.0017395491241
movement	0.00173323607679
pattern	0.00172323601131
safety	0.00172276657907
motorcycle	0.00172121075473
shoulder	0.00172004729639
future	0.0017189908634
image	0.00171131279314
cell	0.00171079950489
story	0.00171019028834
cognizer	0.00170157068063
score	0.00168773258002
performance	0.00168368061438
ring	0.00168336317055
photo	0.00168323668404
sport	0.00168168965156
coconut	0.00168110833419
instance	0.00167437650251
resolution	0.00167169070993
rest	0.0016648208925
outside	0.0016648070671
payment	0.0016510399254
review	0.0016510399254
forest	0.00164928230069
fear	0.00164776822861
parliament	0.00163876518512
bid	0.00163607939254
prison	0.00163526734564
hotel	0.00163050748679
fishing	0.00162951085298
cover	0.00162178818753
tank	0.0016142312441
gold	0.00160861826466
news	0.00160272524258
x	0.00159525361806
cream	0.00159247783493
kitchen	0.00159157531542
manager	0.00158868671525
experiment	0.0015826732257
chicken	0.0015781473562
recipe	0.00157651242391
swimming	0.00157465979331
sex	0.00157397802699
lus	0.00157068062827
daughter	0.00156993820097
organism	0.00156812845455
device	0.00156409014056
weight	0.00156271783286
loan	0.00155553504776
costume	0.00155495113169
gunman	0.00155436323933
human	0.00155425609242
participant	0.00155114435088
flight	0.00155110661546
minute	0.00154957755839
s	0.00154899165417
figure	0.00154559193257
microphone	0.00154497194409
tour	0.00153367319057
nation	0.00153066690069
statement	0.00152879315501
response	0.00152820725079
seed	0.00152732685319
candy	0.00152655025824
hunger	0.00152619988624
clothes	0.0015237691967
bond	0.00152364771253
effort	0.00151979011151
playing	0.00151847383976
suspect	0.00151383262214
solution	0.00151338033678
shoe	0.00151213624064
judgment	0.00151137297224
play	0.00150962446449
spokesman	0.00150882079851
tv	0.0015071078643
nature	0.00150599477986
increase	0.00150518934018
channel	0.00149654605823
measurement	0.00149631991555
pressure	0.00149105911898
morning	0.00148202127338
fruit	0.00147887941085
show	0.00147675571129
century	0.00147530936949
father	0.00147002150681
article	0.00146792407109
cabinet	0.00146588937243
audience	0.00146104011264
host	0.0014577966629
rope	0.00145771711812
link	0.00145634111024
movie	0.00145544507778
evidence	0.00145393906189
slide	0.00145184867867
sound	0.00144798157251
wine	0.00144677143906
threat	0.00143911214788
mind	0.0014356143084
blog	0.00143082862746
stand	0.00143072338076
address	0.00142757147391
attribute	0.00142496366191
everyone	0.0014238898988
dinner	0.00142345628043
mass	0.00141973351146
list	0.00141670785431
door	0.00140875964244
accident	0.00140848164608
pole	0.00140688305279
metal	0.00140155035317
teacher	0.00139941149133
observer	0.00139530983389
function	0.00139530983389
behavior	0.00139485754853
iron	0.00139409667778
tonne	0.00139275766017
stg	0.00139275766017
mln	0.00139275766017
web	0.00138925982069
chief	0.00138808801226
victory	0.00138383967251
jet	0.0013820737821
message	0.00138167418492
currency	0.00138048291988
veto	0.00138048291988
speech	0.00137969465336
speed	0.00137877806319
skin	0.00137580509422
skateboarder	0.00137529343361
post	0.00137328982283
gift	0.00136882031543
concern	0.0013646178163
crime	0.0013621926066
hurt	0.00135888646961
vest	0.00135459657761
backpack	0.0013545718163
station	0.00135158495535
watch	0.00135156653818
hope	0.00135001704497
umbrella	0.00134869292654
sun	0.00134611848447
ingredient	0.00134087261438
dance	0.00134080471036
research	0.00134069533498
earthquake	0.00132923264159
film	0.00132797879997
risk	0.00132654684901
mile	0.00132415027454
officer	0.00132378713794
respect	0.00132350129489
management	0.00131767742437
cliff	0.00131767686245
civilian	0.00131731766284
treatment	0.00131499163179
structure	0.00131227080626
card	0.00131113464981
media	0.00130799595285
collapse	0.00130695776327
journalist	0.0013027168915
museum	0.00129681892382
couch	0.0012919199985
island	0.00129061151139
brother	0.0012896917879
male	0.00128765127972
truth	0.00128416599534
shot	0.001283079152
scandal	0.00127924669555
style	0.0012791393083
age	0.00127607757875
choice	0.00127484428535
science	0.00127140505919
debate	0.00126956522401
jump	0.00126445007524
rally	0.00126066349024
brick	0.00125822057173
author	0.00125496445269
pack	0.00124989499669
toddler	0.00124785825176
feeling	0.00124340923547
extent	0.00124340923547
rain	0.00124238437595
call	0.00124089979988
concept	0.001239911396
none	0.001239911396
seat	0.00123675490089
desk	0.00123496253713
decision	0.00123350162127
exchange	0.00122835617878
y	0.00122627979964
look	0.00122509683111
living	0.0012244598124
dollar	0.00121940546157
summer	0.00121929689337
explosion	0.00121621505736
bridge	0.00121177756519
aircraft	0.00121048371066
fun	0.00120668584084
waste	0.00120488598282
union	0.00120407393593
cart	0.00120378584518
organization	0.0012018404287
newspaper	0.00119759480821
ability	0.00119565679665
length	0.0011939809371
proposal	0.00119297100407
phenomenon	0.00119261124254
start	0.00118660399829
dozen	0.00118433642956
competitor	0.00118370370379
sweater	0.00118343044564
soda	0.0011825237176
border	0.00118213066598
community	0.00118173903565
thought	0.00118158213528
experiencer	0.0011780104712
whole	0.0011780104712
abuse	0.0011780104712
outcome	0.00117778432853
fight	0.00117686501455
garden	0.00117644601927
lead	0.00117613216001
painting	0.00117411762633
arrest	0.00117406034637
basis	0.00117139824483
citizen	0.00116522915601
ramp	0.00116340584274
rank	0.0011631835572
range	0.00116240811238
cake	0.00116066117832
texture	0.00116063138347
franc	0.00116063138347
project	0.00115994401714
setting	0.00115937685977
argument	0.00115923343236
complaint	0.00115735968668
juice	0.00115400012091
principle	0.00115117605462
title	0.00115081629309
shopping	0.00114981814725
drug	0.00114942053469
addition	0.00114767821515
offer	0.00114521856525
protection	0.00114381697106
obama	0.0011431421861
pm	0.00113867517166
practice	0.00113409543304
skill	0.00113350073204
network	0.0011333035865
tie	0.0011329287198
deer	0.00112863449911
hundred	0.0011284581113
route	0.00112443416187
resource	0.00112116246507
statue	0.00112085165474
matter	0.0011201242755
surfer	0.00111826664218
break	0.00111622231365
parent	0.00111562672106
embassy	0.0011152049757
investment	0.00111251918312
yuan	0.00111170713622
intent	0.001109473629
cancer	0.00110823387938
hockey	0.00110694562383
zone	0.00110659118974
walk	0.0011057023527
bottom	0.00110498306047
appearance	0.00110387590116
laptop	0.00110201728691
progress	0.00110152120406
care	0.00110079755583
scene	0.00110068620532
milk	0.00109582850116
salad	0.00109558160076
calorie	0.00109478033385
men	0.00109456847133
outfit	0.00109396017719
cut	0.00109167220316
gun	0.00108962429005
plate	0.00108944716164
resident	0.00108904898715
partner	0.00108755445962
version	0.001085325005
teenager	0.00108520083278
trading	0.0010828653551
intervention	0.0010828653551
concert	0.00108234887046
winter	0.00108080891322
yard	0.00107819363324
credit	0.00107668172304
raid	0.00107632196151
attempt	0.00107442502365
limit	0.00107363616893
percent	0.00107013832945
everything	0.0010696860441
screen	0.00106848346796
description	0.00106476674429
context	0.00106126890482
z	0.00106000457257
husband	0.00105957658048
shareholder	0.00105939515913
plot	0.00105553755812
phrase	0.00105553755812
browser	0.00105321152708
opinion	0.00104890164071
refugee	0.00104712041885
duration	0.00104712041885
television	0.00104556751833
salt	0.00104456824513
tool	0.00104278467815
tent	0.00104211013353
stuff	0.00104192560019
motion	0.00103934438171
burn	0.00103922016919
variety	0.00103884397368
feature	0.00103802485154
village	0.00103753241035
temple	0.00103634114531
ear	0.00103499066561
standard	0.00103475315474
unemployment	0.00103475315474
element	0.00103475315474
rights	0.00103452701206
ass	0.0010324271237
artifact	0.00103229350484
design	0.0010310861537
wedding	0.00103011095971
stone	0.00102725393302
collection	0.00102476513954
assembly	0.00102374152403
stair	0.00102372369506
singing	0.00102355829675
firm	0.00102319793753
expression	0.00102002714092
character	0.0010178018899
warning	0.00101746659083
quarter	0.00101432851289
relation	0.00101396875136
gate	0.00101155861458
detail	0.00101083067342
liquid	0.00100801922883
explanation	0.0010077851193
characteristic	0.00100263967682
damage	0.00100241353414
sentence	0.00100137534457
leadership	0.000999367980027
